dataset,model,cal_size,test_size,CatBoost_brier,CatBoost_logloss,CatBoost_kuiper,CatBoost_ece-15,CatBoost_accuracy,CatBoost_time
2dplanes,CatBoost,36691,4077,0.09516200706938112,0.15163828367794574,0.006264261901378632,0.010662411339581013,0.9278881549835205,10.020618256181479
2dplanes,ExtraTrees,36691,4077,0.09490667045883858,0.15254229297111455,0.00441823760047555,0.005332854110747576,0.9254353642463684,13.689027381129563
2dplanes,LightGBM,36691,4077,0.09487147048476045,0.15199526198584146,0.005721100606024265,0.009169891476631165,0.9259259104728699,11.948519948869944
2dplanes,LinearModel,36691,4077,0.2202129526500852,0.34039131424277913,0.010867411270737648,0.02052348293364048,0.8408143520355225,37.766269471962005
2dplanes,NeuralNetFastAI,36691,4077,0.09440057015952054,0.15074545793447103,0.004862867295742035,0.007715701125562191,0.9261711835861206,10.948327026097104
2dplanes,NeuralNetTorch,36691,4077,0.09454176262022874,0.15168453884663113,0.003956051543354988,0.00685566570609808,0.932548463344574,12.209018603898585
2dplanes,RandomForest,36691,4077,0.09439936695564516,0.1524199267565154,0.0037359297275543213,0.006410552188754082,0.9305862188339233,9.499020521063358
2dplanes,XGBoost,36691,4077,0.09433442252730352,0.1508155460925161,0.005187824368476868,0.008043467067182064,0.9298503994941711,11.50995224295184
APSFailure,CatBoost,68400,7600,0.007896742554385789,0.015564358694569215,0.0011702155461534858,0.0017596109537407756,0.9951315522193909,12.805063955951482
APSFailure,ExtraTrees,68400,7600,0.009205150834895048,0.017584707483961643,0.0010891992133110762,0.0019414470298215747,0.9940789341926575,10.198047655867413
APSFailure,LightGBM,68400,7600,0.007658212640290534,0.015180722804390557,0.0007914060261100531,0.001397517742589116,0.9955263137817383,11.697060660924762
APSFailure,LinearModel,68400,7600,0.011703013516507974,0.022161465278296016,0.0012904375325888395,0.0029348968528211117,0.99289470911026,10.303631879156455
APSFailure,NeuralNetFastAI,68400,7600,0.009322140228035717,0.017588758557847715,0.0009929481893777847,0.0026149083860218525,0.9946052432060242,12.447944089071825
APSFailure,NeuralNetTorch,68400,7600,0.01125317684165576,0.021603867403182903,0.0014558471739292145,0.0030181072652339935,0.9930263161659241,12.232174798846245
APSFailure,RandomForest,68400,7600,0.007947220416742194,0.0159435004804474,0.0012210573768243194,0.00260272528976202,0.9950000047683716,11.052354650804773
APSFailure,XGBoost,68400,7600,0.007684478552145995,0.014989452280181954,0.0010304953902959824,0.0018009445630013943,0.9952631592750549,9.9298208670225
Amazon_employee_access,CatBoost,29492,3277,0.07197575390576866,0.13390306226506418,0.004782554693520069,0.012735004536807537,0.9542264342308044,5.992168443044648
Amazon_employee_access,ExtraTrees,29492,3277,0.07882878975890383,0.14829886430035014,0.005834794603288174,0.010644528083503246,0.9490387439727783,5.90182433091104
Amazon_employee_access,LightGBM,29492,3277,0.0788889590608163,0.15082218009772416,0.004013553261756897,0.012180725112557411,0.9484284520149231,5.210421583848074
Amazon_employee_access,LinearModel,29492,3277,0.08362358844054948,0.15648440367608848,0.0041020698845386505,0.008366839960217476,0.9459871649742126,5.827275182120502
Amazon_employee_access,NeuralNetFastAI,29492,3277,0.0834089386212191,0.15505266616989952,0.0037148594856262207,0.009190093725919724,0.9465975165367126,6.2646529919002205
Amazon_employee_access,NeuralNetTorch,29492,3277,0.08546515912022619,0.16084571470488232,0.008394375443458557,0.01358971931040287,0.9456820487976074,5.822565739043057
Amazon_employee_access,RandomForest,29492,3277,0.0750974966752297,0.1420436363874119,0.006635500118136406,0.013515658676624298,0.9533109664916992,6.322462372016162
Amazon_employee_access,XGBoost,29492,3277,0.07516631096829739,0.14350766127073472,0.0035780519247055054,0.006583614740520716,0.951785147190094,6.288972361944616
Australian,CatBoost,621,69,0.1767954158445832,0.30013929464677835,0.0515490397810936,0.08070974797010422,0.8840579986572266,0.51225500786677
Australian,ExtraTrees,621,69,0.16871150243769553,0.2902600489894787,0.05018742009997368,0.11624407023191452,0.8550724387168884,0.5262984959408641
Australian,LightGBM,621,69,0.18284233751776574,0.32688788218840376,0.07028128206729889,0.1307801455259323,0.8550724387168884,0.5139261679723859
Australian,LinearModel,621,69,0.1601132655438316,0.28655895171391665,0.0732523575425148,0.1212686151266098,0.9130434989929199,0.5772323738783598
Australian,NeuralNetFastAI,621,69,0.15461964929026653,0.28327923279701167,0.06641151010990143,0.09288207441568375,0.8985507488250732,0.5461581759154797
Australian,NeuralNetTorch,621,69,0.17058885117817357,0.2924501909615596,0.05361732840538025,0.1014917716383934,0.8840579986572266,0.5402794319670647
Australian,RandomForest,621,69,0.16380144376538724,0.283857413566895,0.05442946031689644,0.10194268822669983,0.8550724387168884,0.4293606160208583
Australian,XGBoost,621,69,0.15244785646689935,0.2737169339103116,0.044330574572086334,0.08631108701229095,0.9130434989929199,0.4999390281736851
Bioresponse,CatBoost,3375,376,0.27962068630948317,0.43804051178851217,0.02550523914396763,0.06424863636493683,0.8058510422706604,0.9977808620315045
Bioresponse,ExtraTrees,3375,376,0.2858853249690391,0.4437182280919461,0.025173330679535866,0.05800328403711319,0.8005319237709045,0.7123377609532326
Bioresponse,LightGBM,3375,376,0.27922917755198445,0.43458965872509286,0.03237009793519974,0.07413870096206665,0.8085106611251831,1.1047587129287422
Bioresponse,LinearModel,3375,376,0.3674263993476913,0.5523506725175287,0.046096764504909515,0.07937707006931305,0.7340425252914429,0.9725915449671447
Bioresponse,NeuralNetFastAI,3375,376,0.2863196715964492,0.44343927083634477,0.024091249331831932,0.05366796627640724,0.7792553305625916,1.0534125950653106
Bioresponse,NeuralNetTorch,3375,376,0.29539779538335614,0.45664329788303415,0.027674665674567223,0.05952894687652588,0.7765957713127136,0.8408997238148004
Bioresponse,RandomForest,3375,376,0.28390496482092203,0.442248857419606,0.0329427644610405,0.0643588975071907,0.811170220375061,0.8443864530418068
Bioresponse,XGBoost,3375,376,0.2763177945798023,0.4337782307934666,0.029623493552207947,0.04592056944966316,0.8164893388748169,0.9025338108185679
Click_prediction_small,CatBoost,35953,3995,0.25345345769431865,0.41188634134592683,0.008497737348079681,0.0120772123336792,0.8362953662872314,7.750561828957871
Click_prediction_small,ExtraTrees,35953,3995,0.26012668072037115,0.4206695121603295,0.007237084209918976,0.009316564537584782,0.8340425491333008,8.306423765141517
Click_prediction_small,LightGBM,35953,3995,0.25794946393445756,0.4186547578938179,0.007404737174510956,0.011192278936505318,0.8365457057952881,8.443677539937198
Click_prediction_small,LinearModel,35953,3995,0.2607541657589845,0.4237743108959467,0.012373068369925022,0.019221993163228035,0.8350437879562378,6.504812673898414
Click_prediction_small,NeuralNetFastAI,35953,3995,0.2584524456778222,0.42002771762998925,0.006593689322471619,0.005243674851953983,0.8370463252067566,7.690020514884964
Click_prediction_small,NeuralNetTorch,35953,3995,0.25941834983869955,0.41848815268791417,0.004698116332292557,0.007092501036822796,0.8342928886413574,6.328179562930018
Click_prediction_small,RandomForest,35953,3995,0.25928900897920404,0.4184169917737349,0.004313021898269653,0.0124336713925004,0.8342928886413574,8.405215655919164
Click_prediction_small,XGBoost,35953,3995,0.2578032653525802,0.4171494615058252,0.007473327219486237,0.011883928440511227,0.8347935080528259,6.778000418096781
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,CatBoost,1440,160,0.40680015834686056,0.5977250337418416,0.08318062126636505,0.13982200622558594,0.7437499761581421,0.5620182971470058
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,ExtraTrees,1440,160,0.4985437081438229,0.691690369363066,0.04008566215634346,0.015534486621618271,0.5249999761581421,0.3222772430162877
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LightGBM,1440,160,0.5138113184066037,0.7069881657917744,0.08858656883239746,0.04860680177807808,0.375,0.4415581601206213
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.500323309185336,0.6934705117044357,0.05406340956687927,0.0027243993245065212,0.48124998807907104,0.30118215712718666
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.5027513344503978,0.6959002189057338,0.04303070902824402,0.02142414078116417,0.4625000059604645,0.5841290540993214
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5012169197866244,0.6943649959381191,0.04495726525783539,0.005707944743335247,0.46875,0.33325758296996355
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5024152090442449,0.6955629021138161,0.052992790937423706,0.002067702356725931,0.4375,0.2849150139372796
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5009235287868374,0.6940734696090421,0.039654552936553955,0.013869260437786579,0.48750001192092896,0.4625332420691848
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4123601968508761,0.6022958871644318,0.043297573924064636,0.05806505307555199,0.699999988079071,0.5097550570499152
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.4670877651354174,0.6597656240809762,0.05035515874624252,0.0693577453494072,0.6312500238418579,0.45443719206377864
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4451611202601186,0.6367505107857061,0.05249874293804169,0.07034856826066971,0.668749988079071,0.535382344853133
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.4986608193444072,0.6918061615419979,0.02792569249868393,0.009615804068744183,0.518750011920929,0.4537435348611325
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.41184654364655293,0.6008849254840147,0.04916243255138397,0.04596436396241188,0.699999988079071,0.5716468328610063
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4101682524304495,0.5996043057791549,0.05165571719408035,0.05978366360068321,0.699999988079071,0.5985946599394083
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.478563053997055,0.6713317587180719,0.03429734706878662,0.056246403604745865,0.606249988079071,0.4954180009663105
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.44261990109315386,0.6338736374570125,0.04814210534095764,0.07118771970272064,0.65625,0.4836771129630506
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.2962587267368681,0.45035013129850504,0.041663624346256256,0.09562554210424423,0.793749988079071,0.6560096167959273
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39100648163684437,0.5739763828357854,0.03559735044836998,0.07142843306064606,0.7124999761581421,0.5048011939506978
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.3107241094333043,0.47057441554456,0.034028708934783936,0.09982777386903763,0.768750011920929,0.612221626797691
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5051438105095929,0.6983669537100571,0.048467010259628296,0.03601383790373802,0.53125,0.41885609505698085
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28560829226796214,0.4389909358730958,0.027006760239601135,0.029673011973500252,0.793749988079071,0.7168968571349978
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.2995828661721034,0.46095893613092687,0.04097096994519234,0.06206426024436951,0.78125,0.5593103941064328
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.3886734028797615,0.5730505626672496,0.03220168873667717,0.0448061004281044,0.7124999761581421,0.669152783928439
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.33578864484410315,0.5078324485376849,0.0335436649620533,0.0769219696521759,0.7437499761581421,0.7880335031077266
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.3948356488081547,0.5725110046294347,0.042860232293605804,0.0794026330113411,0.637499988079071,0.6052363528870046
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.49101537679469115,0.6841438918466906,0.026618540287017822,0.013593035750091076,0.5687500238418579,0.43861565296538174
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.4873170693750265,0.6803553114285148,0.049109917134046555,0.04055694863200188,0.581250011920929,0.39777900697663426
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.4988984831308456,0.6920447956888893,0.025031551718711853,7.732473022770137e-05,0.518750011920929,0.32854925002902746
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.397656855853081,0.5679081742790411,0.05027793347835541,0.0967530757188797,0.637499988079071,0.5884623110760003
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.4312850122396609,0.6197851048714229,0.050227925181388855,0.0757366418838501,0.637499988079071,0.5253279360476881
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49586021258674967,0.6889646513924641,0.04969186335802078,0.07562408596277237,0.5375000238418579,0.4580911670345813
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4959370883828975,0.6891811791771995,0.062240079045295715,0.06064416095614433,0.5375000238418579,0.5452408450655639
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4165413578312247,0.5868554750116786,0.06739149242639542,0.1291538029909134,0.6499999761581421,0.5766563089564443
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.4922252324436237,0.6890862084658583,0.06137016415596008,0.09613090008497238,0.612500011920929,0.5438287360593677
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.46143092771573996,0.6523666154698561,0.06616076081991196,0.09145507216453552,0.6312500238418579,0.5757301999256015
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5020364587883657,0.6951887640991588,0.03977518156170845,0.019276544451713562,0.4937500059604645,0.3214400301221758
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4440637507984427,0.6213735351584313,0.07306388020515442,0.1314520239830017,0.6187499761581421,0.5977642599027604
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4465197820903537,0.6290699937784499,0.07679721713066101,0.1273842304944992,0.637499988079071,0.693040186073631
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4869124795474839,0.681167558492778,0.05078323930501938,0.11458078026771545,0.6000000238418579,0.49450541799888015
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4603967034682297,0.6543071649824329,0.05631701275706291,0.09043485671281815,0.637499988079071,0.645533894887194
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.3778255018350041,0.5532229120075531,0.04469534754753113,0.09292159229516983,0.706250011920929,0.6204510449897498
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.41303625514832804,0.6019490470360932,0.03703198581933975,0.07138054817914963,0.668749988079071,0.5558897980954498
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.3876044829366771,0.5731311286848658,0.047563426196575165,0.06023726984858513,0.699999988079071,0.6837497840169817
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.49863199520827306,0.6917747199671187,0.035261377692222595,0.0031917202286422253,0.53125,0.3750463221222162
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.37919555844946107,0.5604254248659741,0.05013533681631088,0.08433405309915543,0.699999988079071,0.7565624809358269
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35692785963136636,0.5357217882579818,0.07098077237606049,0.09817074984312057,0.731249988079071,0.613830320071429
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.40546311366335885,0.5933313316312177,0.03470510244369507,0.05236431211233139,0.706250011920929,0.5991402650251985
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.3897144792808361,0.5726930954609147,0.042862534523010254,0.057352229952812195,0.699999988079071,0.7986756060272455
Internet-Advertisements,CatBoost,2951,328,0.04351600583671814,0.09076933370906648,0.013641655445098877,0.018424464389681816,0.9786585569381714,0.9819262071978301
Internet-Advertisements,ExtraTrees,2951,328,0.029384136350219456,0.06874853200828035,0.009552732110023499,0.01885104924440384,0.9817073345184326,0.6285458789207041
Internet-Advertisements,LightGBM,2951,328,0.045248573252998,0.08952842252268545,0.011331051588058472,0.02273608185350895,0.9756097793579102,0.6774176280014217
Internet-Advertisements,LinearModel,2951,328,0.06259604098440587,0.13169600600540524,0.011997222900390625,0.029322337359189987,0.9603658318519592,0.8429459461476654
Internet-Advertisements,NeuralNetFastAI,2951,328,0.052133391352758865,0.11228654013145882,0.011152412742376328,0.026908427476882935,0.9664633870124817,0.6435375299770385
Internet-Advertisements,NeuralNetTorch,2951,328,0.0518879397000592,0.1158449044321727,0.012246429920196533,0.0253128781914711,0.9695122241973877,0.9321883600205183
Internet-Advertisements,RandomForest,2951,328,0.03730658769301508,0.07716435310913558,0.0105152428150177,0.011103145778179169,0.9786585569381714,0.8034496419131756
Internet-Advertisements,XGBoost,2951,328,0.050989733353594344,0.09779460415095075,0.011154146865010262,0.017287591472268105,0.9695122241973877,0.8228438699152321
OVA_Colon,CatBoost,1390,155,0.07324974737088841,0.16774720658248052,0.018070608377456665,0.03161110728979111,0.9612902998924255,0.797900022007525
OVA_Colon,ExtraTrees,1390,155,0.0679379142085584,0.1499263796638153,0.018627502024173737,0.029199622571468353,0.9612902998924255,0.6795531448442489
OVA_Colon,LightGBM,1390,155,0.0633772962898116,0.1489004976035296,0.01761416718363762,0.03184303641319275,0.9677419066429138,0.9360618628561497
OVA_Colon,LinearModel,1390,155,0.06386486304319669,0.1439225248815593,0.013736054301261902,0.025074144825339317,0.9677419066429138,0.5073313058819622
OVA_Colon,NeuralNetFastAI,1390,155,0.08534818811384343,0.18739075505647987,0.025119243189692497,0.04650028049945831,0.9612902998924255,0.7729620281606913
OVA_Colon,NeuralNetTorch,1390,155,0.08520761479985493,0.18248104982800487,0.030639637261629105,0.05601061135530472,0.948387086391449,0.5554565330967307
OVA_Colon,RandomForest,1390,155,0.0857386521201253,0.1736590210604744,0.017561428248882294,0.03852416202425957,0.948387086391449,0.5502257719635963
OVA_Colon,XGBoost,1390,155,0.07101816131238138,0.1657987604249658,0.018951941281557083,0.03538544103503227,0.9612902998924255,0.5651052449829876
OVA_Endometrium,CatBoost,1390,155,0.055179400698039505,0.0986495114344551,0.020727038383483887,0.02503352053463459,0.9741935729980469,0.8012693719938397
OVA_Endometrium,ExtraTrees,1390,155,0.05717804202686543,0.10520144478236533,0.018197184428572655,0.025087563320994377,0.9612902998924255,0.6106423388700932
OVA_Endometrium,LightGBM,1390,155,0.047023496614896874,0.08642149959992507,0.019424114376306534,0.02604399062693119,0.9612902998924255,0.5563548549544066
OVA_Endometrium,LinearModel,1390,155,0.037066356099519145,0.06545618574879358,0.013521443121135235,0.018534133210778236,0.9741935729980469,0.5125139330048114
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04775036982280137,0.08202871945853277,0.012511529959738255,0.016685832291841507,0.9612902998924255,0.5450234180316329
OVA_Endometrium,NeuralNetTorch,1390,155,0.04423255428206209,0.08752473313438783,0.015149906277656555,0.01926419883966446,0.9741935729980469,0.5308308589737862
OVA_Endometrium,RandomForest,1390,155,0.05427764982063902,0.10900860265496932,0.019925344735383987,0.035037484019994736,0.9677419066429138,0.5955307311378419
OVA_Endometrium,XGBoost,1390,155,0.048927513258426515,0.08995551441295829,0.0198227372020483,0.03866453096270561,0.9677419066429138,0.6017626598477364
OVA_Kidney,CatBoost,1390,155,0.01447791649993268,0.042434486682125995,0.01274835504591465,0.012048475444316864,0.9935483932495117,0.5731982660945505
OVA_Kidney,ExtraTrees,1390,155,0.014961691189472916,0.04504894301767588,0.014641356654465199,0.017135756090283394,0.9935483932495117,0.5476108910515904
OVA_Kidney,LightGBM,1390,155,0.014349869046202723,0.04346488007872998,0.010735124349594116,0.014066223055124283,0.9935483932495117,0.7952816088218242
OVA_Kidney,LinearModel,1390,155,0.014774074560959147,0.039930441718356996,0.012975257821381092,0.012210946530103683,0.9935483932495117,0.49597213906235993
OVA_Kidney,NeuralNetFastAI,1390,155,0.018621241171564315,0.04547045313289182,0.014297489076852798,0.018939238041639328,0.9935483932495117,0.6211839539464563
OVA_Kidney,NeuralNetTorch,1390,155,0.01690744885038963,0.04803443747814168,0.017741205170750618,0.019522368907928467,0.9935483932495117,0.6116610730532557
OVA_Kidney,RandomForest,1390,155,0.01513606456186326,0.04645830537096738,0.015130065381526947,0.01569211110472679,0.9935483932495117,0.68160619889386
OVA_Kidney,XGBoost,1390,155,0.015625344839000514,0.044694187484500644,0.012484891340136528,0.015165678225457668,0.9935483932495117,0.5578420788515359
OVA_Lung,CatBoost,1390,155,0.0152638535590577,0.06091154104000741,0.014500031247735023,0.01105221826583147,0.9935483932495117,0.5493876470718533
OVA_Lung,ExtraTrees,1390,155,0.023621555139719804,0.06211027975841888,0.012328872457146645,0.018533343449234962,0.9870967864990234,0.8653205551672727
OVA_Lung,LightGBM,1390,155,0.019330774322463967,0.0594918376068671,0.01799779199063778,0.01453123427927494,0.9870967864990234,0.8355502891354263
OVA_Lung,LinearModel,1390,155,0.033311427455964916,0.07277097766921906,0.017733648419380188,0.01774912141263485,0.9806451797485352,0.7953289260622114
OVA_Lung,NeuralNetFastAI,1390,155,0.033939144183106035,0.07053999306765242,0.012558762915432453,0.018450133502483368,0.9806451797485352,0.8173503370489925
OVA_Lung,NeuralNetTorch,1390,155,0.025758289653316627,0.07024125943237795,0.02062774822115898,0.01407234650105238,0.9870967864990234,0.7317796268034726
OVA_Lung,RandomForest,1390,155,0.03605904144512086,0.0859382755379944,0.01657283306121826,0.017396630719304085,0.9806451797485352,0.5294204270467162
OVA_Lung,XGBoost,1390,155,0.01615611431169442,0.05516699826056856,0.014594213105738163,0.012068353593349457,0.9935483932495117,0.9777443089988083
OVA_Ovary,CatBoost,1390,155,0.10492331486809012,0.17072930342006387,0.025018103420734406,0.05292069911956787,0.9225806593894958,0.7977073050569743
OVA_Ovary,ExtraTrees,1390,155,0.11809090671653313,0.1837736099024493,0.03333717957139015,0.0730280950665474,0.9161290526390076,0.5545831171330065
OVA_Ovary,LightGBM,1390,155,0.09572871129575444,0.1538770965569349,0.022418618202209473,0.05274370685219765,0.9354838728904724,0.5588427889160812
OVA_Ovary,LinearModel,1390,155,0.10674947666602727,0.17107256365240367,0.018896616995334625,0.05683423951268196,0.9290322661399841,0.5333018689416349
OVA_Ovary,NeuralNetFastAI,1390,155,0.10555136571103933,0.16813108858920361,0.030094489455223083,0.061501242220401764,0.9161290526390076,0.5969458618201315
OVA_Ovary,NeuralNetTorch,1390,155,0.09339913932303716,0.14809080874048805,0.027053453028202057,0.06595222651958466,0.9290322661399841,0.6373922401107848
OVA_Ovary,RandomForest,1390,155,0.11940818333480722,0.18075742307980136,0.03655747324228287,0.07940954715013504,0.9225806593894958,0.7165477299131453
OVA_Ovary,XGBoost,1390,155,0.10035771143300432,0.17135769525785172,0.026582228019833565,0.041502367705106735,0.9419354796409607,0.6852167369797826
OVA_Prostate,CatBoost,1390,155,0.013899802426047278,0.03846590883325842,0.007177983410656452,0.00970202125608921,0.9935483932495117,1.2243052930571139
OVA_Prostate,ExtraTrees,1390,155,0.014355068932809445,0.03921575880746759,0.0064196959137916565,0.01043565385043621,0.9935483932495117,1.2052268909756094
OVA_Prostate,LightGBM,1390,155,0.013191313376857099,0.03163048735900094,0.006381349638104439,0.007833609357476234,0.9935483932495117,0.7495801209006459
OVA_Prostate,LinearModel,1390,155,0.021457319682080023,0.046590371517434295,0.010829579085111618,0.010829581879079342,0.9870967864990234,0.9896720598917454
OVA_Prostate,NeuralNetFastAI,1390,155,0.01949779871815809,0.05627786600017492,0.010334063321352005,0.012310076504945755,0.9870967864990234,1.3927900160197169
OVA_Prostate,NeuralNetTorch,1390,155,0.0128867179897749,0.047432339893102936,0.006460268050432205,0.006452666129916906,0.9935483932495117,1.5035583979915828
OVA_Prostate,RandomForest,1390,155,0.01739933217914828,0.040124101109650805,0.007997395470738411,0.014319216832518578,0.9870967864990234,0.5429784609004855
OVA_Prostate,XGBoost,1390,155,0.019170317708087883,0.041849636371840956,0.006413061171770096,0.01145018357783556,0.9870967864990234,1.2014262601733208
PhishingWebsites,CatBoost,9949,1106,0.04783466126633194,0.08453908898682984,0.009431983344256878,0.01787654124200344,0.9683544039726257,1.6115087529178709
PhishingWebsites,ExtraTrees,9949,1106,0.05803940485809955,0.09927658024477133,0.010813359171152115,0.014792733825743198,0.9638336300849915,1.5306648837868124
PhishingWebsites,LightGBM,9949,1106,0.04717721764237342,0.08141886410888893,0.008730525150895119,0.013296961784362793,0.9683544039726257,1.9221274429000914
PhishingWebsites,LinearModel,9949,1106,0.09415798670607183,0.15231061265318036,0.006516239605844021,0.013872954063117504,0.9358047246932983,1.8366452029440552
PhishingWebsites,NeuralNetFastAI,9949,1106,0.04802295676261558,0.08103815162525858,0.007111195474863052,0.012578279711306095,0.9683544039726257,1.3871989799663424
PhishingWebsites,NeuralNetTorch,9949,1106,0.04682458180751721,0.0796551045237654,0.010347768664360046,0.012331466190516949,0.9692586064338684,1.4757864351850003
PhishingWebsites,RandomForest,9949,1106,0.05617229926114883,0.09883833790730161,0.010862399823963642,0.01564648188650608,0.9620253443717957,1.6012441909406334
PhishingWebsites,XGBoost,9949,1106,0.04836647751157588,0.08548751995607014,0.008912153542041779,0.013276499696075916,0.9692586064338684,1.7765239081345499
Run_or_walk_information,CatBoost,79729,8859,0.009460142578466524,0.01727267401381471,0.0024173976853489876,0.00294678658246994,0.9935658574104309,15.547091391170397
Run_or_walk_information,ExtraTrees,79729,8859,0.011672593904483709,0.021845670877909465,0.0020246580243110657,0.0030456725507974625,0.9931143522262573,13.918863313039765
Run_or_walk_information,LightGBM,79729,8859,0.008594971572072584,0.01622066944466658,0.002263135276734829,0.002727629616856575,0.9944689273834229,14.980939389904961
Run_or_walk_information,LinearModel,79729,8859,0.2111186374822876,0.3252932950846455,0.009205931797623634,0.015035539865493774,0.8443390727043152,25.593957680044696
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013301840348751212,0.02602861382731143,0.00272228941321373,0.0031760106794536114,0.9916468858718872,16.42471042415127
Run_or_walk_information,NeuralNetTorch,79729,8859,0.01082173034977748,0.021030711296075706,0.003687110263854265,0.004547108430415392,0.9931143522262573,16.268392037134618
Run_or_walk_information,RandomForest,79729,8859,0.012985870792803623,0.02411026518879615,0.0021318350918591022,0.0029137462843209505,0.9922112822532654,14.145947728073224
Run_or_walk_information,XGBoost,79729,8859,0.01014826895366273,0.018328309919647415,0.0021289419382810593,0.003213615622371435,0.9933401346206665,13.00429059797898
